start,end,activity,BedPressureRight_5,CouchSeatPressure_6,Freezer_7,UpstairBathroomtToiletFlush_8,DownstairToiletFlush_10,UpstairBathroomtDoor2_11,CutleryDrawer2_13,KeysSensor_15,UpstairBathroomtDoor1_16,CutleryDrawer1_18,PansCupboard_20,Microwave_21,LeftoverCupboard_22,PlatesAndHerbsCupboard_23,DownstairToiletDoor_25,CupsBowlTunaCupboard_27,Frontdoor_28,BedroomDoor_29,Fridge_30,BathtubPIR_35,BedroomDresserPIR_36,UpstairBathroomSinkFloat_38,BedPressureLeft_39,one_hot_0,one_hot_1,one_hot_2,one_hot_3,one_hot_4,one_hot_5,one_hot_6,one_hot_7,one_hot_8,one_hot_9,one_hot_10,one_hot_11,one_hot_12,one_hot_13,one_hot_14,one_hot_15,one_hot_16,one_hot_17,one_hot_18,one_hot_19,one_hot_20,one_hot_21,one_hot_22,one_hot_23,one_hot_24,unary_0,unary_1,unary_2,unary_3,unary_4,unary_5,unary_6,time_of_the_day
20-Nov-2008 00:40:00,20-Nov-2008 00:40:59,getSnack,0.0,0.0013956734124214883,0.9547738693467335,0.9808259587020648,0.971677559912854,0.9715120525931336,0.9715120525931336,0.9808259587020648,0.9520400858983535,0.0007204610951008655,0.9808259587020648,0.9808259587020648,0.9808259587020648,0.0007002801120448189,0.9554917444364678,0.953405017921147,0.9274249825540823,0.9520400858983534,0.9809663250366032,0.9808259587020648,0.9808259587020648,0.9392655367231637,0.9808259587020648,0.0014295925661186512,0.0014749262536873104,0.9808259587020648,0.9808259587020648,0.9808259587020648,0.9808259587020648,0.9808259587020648,0.9808259587020648,0.9808259587020648,0.9808259587020648,0.9808259587020648,0.9808259587020648,0.9808259587020648,0.9808259587020648,0.9808259587020648,0.9808259587020648,0.9808259587020648,0.9808259587020648,0.9808259587020648,0.93006993006993,0.9808259587020648,0.9808259587020648,0.9595959595959594,0.01744591765526878,0.9281228192602929,0.9714912280701752,0.0006997900629811067,0.017494751574527644,0.9506790564689065,0.9506790564689065,0.9506790564689065,0.975073313782991,1.1503385050071202e-16
20-Nov-2008 01:02:00,20-Nov-2008 01:02:59,idle,0.0,0.015352407536636435,0.9389806173725771,0.9646017699115045,0.9557007988380538,0.9554419284149014,0.9554419284149014,0.9646017699115045,0.9362920544022907,0.015850144092219028,0.9646017699115045,0.9646017699115045,0.9646017699115045,0.015406162464986002,0.9396984924623113,0.9376344086021506,0.9120725750174461,0.9362920544022906,0.9648609077598829,0.9646017699115045,0.9646017699115045,0.923728813559322,0.9646017699115045,0.01715511079342388,0.01769911504424779,0.9646017699115045,0.9646017699115045,0.9646017699115045,0.9646017699115045,0.9646017699115045,0.9646017699115045,0.9646017699115045,0.9646017699115045,0.9646017699115045,0.9646017699115045,0.9646017699115045,0.9646017699115045,0.9646017699115045,0.9646017699115045,0.9646017699115045,0.9646017699115045,0.9646017699115045,0.9146853146853148,0.9646017699115045,0.9646017699115045,0.9437229437229437,0.03279832519190522,0.9127704117236567,0.9554093567251462,0.016095171448565437,0.03289013296011197,0.9349535382416013,0.9349535382416013,0.9349535382416013,0.9589442815249266,0.014654570830425803
20-Nov-2008 01:03:00,20-Nov-2008 01:03:59,idle,0.0,0.0006978367062107372,0.9382627422828426,0.9638643067846606,0.9549745824255628,0.9547114682249817,0.9547114682249817,0.9638643067846606,0.9355762347888332,0.01657060518731988,0.9638643067846606,0.9638643067846606,0.9638643067846606,0.01610644257703081,0.9389806173725769,0.9369175627240144,0.9113747383112352,0.935576234788833,0.9641288433382138,0.9638643067846606,0.9638643067846606,0.9230225988700563,0.9638643067846606,0.017869907076483196,0.018436578171091438,0.9638643067846606,0.9638643067846606,0.9638643067846606,0.9638643067846606,0.9638643067846606,0.9638643067846606,0.9638643067846606,0.9638643067846606,0.9638643067846606,0.9638643067846606,0.9638643067846606,0.9638643067846606,0.9638643067846606,0.9638643067846606,0.9638643067846606,0.9638643067846606,0.9638643067846606,0.913986013986014,0.9638643067846606,0.9638643067846606,0.9430014430014428,0.03349616189811595,0.9120725750174458,0.9546783625730992,0.0006997900629810962,0.03358992302309307,0.934238741958542,0.934238741958542,0.934238741958542,0.9582111436950145,1.0462550964485118e-16
20-Nov-2008 01:07:00,20-Nov-2008 01:07:59,idle,0.0,0.0027913468248429905,0.9353912419239052,0.9609144542772862,0.9520697167755993,0.9517896274653032,0.9517896274653032,0.9609144542772862,0.9327129563350037,0.019452449567723344,0.9609144542772862,0.9609144542772862,0.9609144542772862,0.018907563025210086,0.9361091170136394,0.9340501792114697,0.9085833914863923,0.9327129563350036,0.9612005856515372,0.9609144542772862,0.9609144542772862,0.9201977401129944,0.9609144542772862,0.020729092208720514,0.021386430678466073,0.9609144542772862,0.9609144542772862,0.9609144542772862,0.9609144542772862,0.9609144542772862,0.9609144542772862,0.9609144542772862,0.9609144542772862,0.9609144542772862,0.9609144542772862,0.9609144542772862,0.9609144542772862,0.9609144542772862,0.9609144542772862,0.9609144542772862,0.9609144542772862,0.9609144542772862,0.9111888111888113,0.9609144542772862,0.9609144542772862,0.9401154401154401,0.03628750872295894,0.9092812281926029,0.9517543859649122,0.002799160251924427,0.0363890832750175,0.9313795568263048,0.9313795568263048,0.9313795568263048,0.9552785923753666,0.002093510118632358
20-Nov-2008 01:08:00,20-Nov-2008 01:08:59,idle,0.0,0.0006978367062107441,0.9346733668341706,0.9601769911504423,0.9513435003631081,0.9510591672753833,0.9510591672753833,0.9601769911504423,0.931997136721546,0.020172910662824204,0.9601769911504423,0.9601769911504423,0.9601769911504423,0.0196078431372549,0.9353912419239049,0.9333333333333332,0.9078855547801814,0.9319971367215459,0.9604685212298681,0.9601769911504423,0.9601769911504423,0.9194915254237286,0.9601769911504423,0.02144388849177984,0.02212389380530973,0.9601769911504423,0.9601769911504423,0.9601769911504423,0.9601769911504423,0.9601769911504423,0.9601769911504423,0.9601769911504423,0.9601769911504423,0.9601769911504423,0.9601769911504423,0.9601769911504423,0.9601769911504423,0.9601769911504423,0.9601769911504423,0.9601769911504423,0.9601769911504423,0.9601769911504423,0.9104895104895103,0.9601769911504423,0.9601769911504423,0.9393939393939392,0.03698534542916968,0.908583391486392,0.9510233918128652,0.00349895031490553,0.037088873337998596,0.9306647605432452,0.9306647605432452,0.9306647605432452,0.9545454545454543,1.115644035487584e-16
20-Nov-2008 01:29:00,20-Nov-2008 01:29:59,idle,0.0,0.01465457083042569,0.9195979899497485,0.9446902654867255,0.9360929557007988,0.9357195032870708,0.9357195032870708,0.9446902654867255,0.9169649248389405,0.035302593659942365,0.9446902654867255,0.9446902654867255,0.9446902654867255,0.03431372549019608,0.9203158650394829,0.9182795698924731,0.8932309839497558,0.9169649248389404,0.9450951683748168,0.9446902654867255,0.9446902654867255,0.9046610169491525,0.9446902654867255,0.036454610436025735,0.03761061946902655,0.9446902654867255,0.9446902654867255,0.9446902654867255,0.9446902654867255,0.9446902654867255,0.9446902654867255,0.9446902654867255,0.9446902654867255,0.9446902654867255,0.9446902654867255,0.9446902654867255,0.9446902654867255,0.9446902654867255,0.9446902654867255,0.9446902654867255,0.9446902654867255,0.9446902654867255,0.8958041958041958,0.9446902654867255,0.9446902654867255,0.9242424242424241,0.051639916259595374,0.8939288206559663,0.9356725146198829,0.01819454163750876,0.05178446466060183,0.9156540385989994,0.9156540385989994,0.9156540385989994,0.9391495601173019,0.013956734124215059
20-Nov-2008 01:30:00,20-Nov-2008 01:30:59,useToilet,0.0,0.0006978367062107372,0.9188801148600142,0.943952802359882,0.9353667392883079,0.9349890430971511,0.9349890430971511,0.943952802359882,0.9162491052254832,0.03602305475504323,0.943952802359882,0.943952802359882,0.943952802359882,0.0350140056022409,0.9195979899497484,0.9175627240143369,0.892533147243545,0.9162491052254831,0.9443631039531477,0.943952802359882,0.943952802359882,0.9039548022598869,0.943952802359882,0.03716940671908506,0.0383480825958702,0.943952802359882,0.943952802359882,0.943952802359882,0.943952802359882,0.943952802359882,0.943952802359882,0.943952802359882,0.943952802359882,0.943952802359882,0.943952802359882,0.943952802359882,0.943952802359882,0.943952802359882,0.943952802359882,0.943952802359882,0.943952802359882,0.943952802359882,0.8951048951048951,0.943952802359882,0.943952802359882,0.9235209235209234,0.05233775296580611,0.8932309839497556,0.9349415204678361,0.0006997900629810962,0.052484254723582924,0.9149392423159401,0.9149392423159401,0.9149392423159401,0.9384164222873899,1.0462550964485118e-16
20-Nov-2008 01:31:00,20-Nov-2008 01:31:59,useToilet,0.0,0.0013956734124214814,0.9181622397702799,0.9432153392330384,0.934640522875817,0.9342585829072315,0.9342585829072315,0.9432153392330384,0.0007158196134574062,0.036743515850144085,0.9432153392330384,0.9432153392330384,0.9432153392330384,0.03571428571428571,0.918880114860014,0.9168458781362008,0.8918353105373343,0.9155332856120256,0.9436310395314786,0.9432153392330384,0.9432153392330384,0.9032485875706214,0.9432153392330384,0.03788420300214439,0.0007374631268436552,0.0007374631268436552,0.9432153392330384,0.9432153392330384,0.9432153392330384,0.9432153392330384,0.9432153392330384,0.9432153392330384,0.9432153392330384,0.9432153392330384,0.9432153392330384,0.9432153392330384,0.9432153392330384,0.9432153392330384,0.9432153392330384,0.9432153392330384,0.9432153392330384,0.9432153392330384,0.8944055944055944,0.9432153392330384,0.9432153392330384,0.9227994227994227,0.05303558967201685,0.8925331472435449,0.9342105263157894,0.0006997900629811031,0.05318404478656403,0.9142244460328808,0.9142244460328808,0.9142244460328808,0.937683284457478,1.115644035487584e-16
20-Nov-2008 01:33:00,20-Nov-2008 01:33:59,brushTeeth,0.0,0.0027913468248429835,0.916726489590811,0.941740412979351,0.9331880900508351,0.9327976625273922,0.9327976625273922,0.941740412979351,0.0014316392269148267,0.038184438040345825,0.941740412979351,0.941740412979351,0.941740412979351,0.03711484593837536,0.9174443646805454,0.9154121863799283,0.8904396371249128,0.9141016463851108,0.9421669106881405,0.941740412979351,0.941740412979351,0.9018361581920903,0.941740412979351,0.03931379556826305,0.0022123893805309804,0.0022123893805309804,0.941740412979351,0.941740412979351,0.941740412979351,0.941740412979351,0.941740412979351,0.941740412979351,0.941740412979351,0.941740412979351,0.941740412979351,0.941740412979351,0.941740412979351,0.941740412979351,0.941740412979351,0.941740412979351,0.941740412979351,0.941740412979351,0.8930069930069929,0.941740412979351,0.941740412979351,0.9213564213564213,0.05443126308443836,0.8911374738311234,0.9327485380116957,0.0020993701889433234,0.05458362491252625,0.912794853466762,0.912794853466762,0.912794853466762,0.9362170087976538,0.0006978367062108698
20-Nov-2008 01:34:00,20-Nov-2008 01:34:59,brushTeeth,0.0,0.0034891835310537278,0.9160086145010766,0.0007374631268436552,0.9324618736383442,0.9320672023374725,0.9320672023374725,0.9410029498525073,0.002147458840372233,0.03890489913544669,0.9410029498525073,0.9410029498525073,0.9410029498525073,0.03781512605042017,0.916726489590811,0.9146953405017921,0.8897418004187021,0.9133858267716534,0.9414348462664713,0.9410029498525073,0.9410029498525073,0.0007062146892655342,0.9410029498525073,0.040028591851322376,0.0029498525073746356,0.0029498525073746356,0.9410029498525073,0.9410029498525073,0.9410029498525073,0.9410029498525073,0.9410029498525073,0.9410029498525073,0.9410029498525073,0.9410029498525073,0.9410029498525073,0.9410029498525073,0.9410029498525073,0.9410029498525073,0.9410029498525073,0.9410029498525073,0.9410029498525073,0.9410029498525073,0.8923076923076924,0.9410029498525073,0.9410029498525073,0.9206349206349206,0.05512909979064911,0.8904396371249127,0.932017543859649,0.002799160251924427,0.05528341497550736,0.9120800571837028,0.9120800571837028,0.9120800571837028,0.9354838709677418,1.115644035487584e-16
20-Nov-2008 01:36:00,20-Nov-2008 01:36:59,brushTeeth,0.0,0.00488485694347523,0.914572864321608,0.0022123893805309804,0.9310094408133625,0.9306062819576333,0.9306062819576333,0.93952802359882,0.0035790980672870598,0.04034582132564843,0.93952802359882,0.93952802359882,0.93952802359882,0.03921568627450982,0.9152907394113422,0.9132616487455198,0.8883461270062807,0.9119541875447387,0.9399707174231332,0.0014749262536873252,0.93952802359882,0.0021186440677966167,0.93952802359882,0.04145818441744104,0.004424778761061961,0.004424778761061961,0.93952802359882,0.93952802359882,0.93952802359882,0.93952802359882,0.93952802359882,0.93952802359882,0.93952802359882,0.93952802359882,0.93952802359882,0.93952802359882,0.93952802359882,0.93952802359882,0.93952802359882,0.93952802359882,0.93952802359882,0.93952802359882,0.890909090909091,0.93952802359882,0.93952802359882,0.9191919191919192,0.0565247732030706,0.8890439637124913,0.9305555555555555,0.004198740377886647,0.05668299510146957,0.9106504646175843,0.9106504646175843,0.9106504646175843,0.9340175953079178,0.0006978367062108698
