start,end,activity,time_of_the_day,BedPressureBedroom_1,CabinetMagneticBathroom_2,BasinPIRBathroom_3,ToiletFlushBathroom_4,ShowerPIRBathroom_5,FridgeMagneticKitchen_6,CupboardMagneticKitchen_7,ToasterElectricKitchen_8,CooktopPIRKitchen_9,MicrowaveElectricKitchen_10,SeatPressureLiving_11,MaindoorMagneticEntrance_12,one_hot_0,one_hot_1,one_hot_2,one_hot_3,one_hot_4,one_hot_5,one_hot_6,one_hot_7,one_hot_8,one_hot_9,one_hot_10,one_hot_11,one_hot_12,one_hot_13,one_hot_14,one_hot_15,one_hot_16,one_hot_17,one_hot_18,one_hot_19,one_hot_20,one_hot_21,one_hot_22,one_hot_23,one_hot_24,unary_0,unary_1,unary_2,unary_3,unary_4,unary_5,unary_6
28-Nov-2011 10:38:00,28-Nov-2011 10:38:59,prepareBreakfast,0.4422673198040587,0.021850899742930516,0.020618556701030653,0.010324483775811116,0.010332103321033117,0.006605019815059318,0.0007987220447283678,0.0034904013961604757,0.026881720430107756,0.021978021978022164,0.02257336343115143,0.014749262536873283,0.01611603545527814,0.014869888475836555,0.015302218821729281,0.025542784163474035,0.024479804161566907,0.024479804161566907,0.024479804161566907,0.024479804161566907,0.024479804161566907,0.024479804161566907,0.024479804161566907,0.0062814070351758546,0.007416563658837946,0.022962112514351516,0.02047082906857745,0.02072538860103644,0.01951219512195138,0.015186028853454948,0.017226528854435975,0.01731601731601746,0.014760147601476143,0.014357501794687843,0.014869888475836559,0.014524328249818566,0.01504890895410095,0.014749262536873283,0.024479804161566907,0.002952029520295251,0.012546125461254626,0.012546125461254626,0.012546125461254626,0.012546125461254626,0.024479804161566907
28-Nov-2011 10:40:00,28-Nov-2011 10:40:59,prepareBreakfast,0.44366689993002095,0.024421593830334206,0.023195876288659614,0.011799410029498485,0.011808118081180773,0.009247027741083193,0.001597444089456927,0.0017452006980803426,0.002688172043010851,0.02417582417582444,0.024830699774266635,0.016224188790560652,0.017727639000805998,0.016356877323420255,0.016832440703902253,0.028097062579821513,0.026927784577723664,0.026927784577723664,0.026927784577723664,0.026927784577723664,0.026927784577723664,0.026927784577723664,0.026927784577723664,0.008793969849246299,0.009888751545117393,0.025258323765786732,0.02251791197543525,0.022797927461140143,0.021463414634146572,0.016704631738800487,0.018949181739879622,0.019047619047619258,0.0162361623616238,0.01579325197415667,0.016356877323420255,0.015976761074800463,0.016553799849511087,0.016224188790560652,0.026927784577723664,0.004428044280442907,0.01402214022140228,0.01402214022140228,0.01402214022140228,0.01402214022140228,0.026927784577723664
28-Nov-2011 10:41:00,28-Nov-2011 10:41:59,prepareBreakfast,0.4443666899930021,0.025706940874036105,0.024484536082474147,0.012536873156342198,0.01254612546125463,0.010568031704095183,0.0007987220447284955,0.0026178010471205487,0.00403225806451633,0.025274725274725626,0.025959367945824284,0.016961651917404365,0.018533440773569956,0.017100371747212132,0.017597551644988767,0.0293742017879953,0.02815177478580209,0.02815177478580209,0.02815177478580209,0.02815177478580209,0.02815177478580209,0.02815177478580209,0.02815177478580209,0.01005025125628157,0.011124845488257167,0.026406429391504387,0.023541453428864195,0.023834196891192035,0.02243902439024421,0.017463933181473285,0.01981050818260148,0.01991341991342019,0.016974169741697655,0.016511127063891108,0.017100371747212136,0.01670297748729144,0.017306245297216187,0.016961651917404365,0.02815177478580209,0.005166051660516764,0.01476014760147614,0.01476014760147614,0.01476014760147614,0.01476014760147614,0.02815177478580209
28-Nov-2011 10:42:00,28-Nov-2011 10:42:59,prepareBreakfast,0.4450664800559832,0.0269922879177379,0.025773195876288575,0.013274336283185854,0.013284132841328428,0.011889035667107068,0.001597444089456927,0.0008726003490401364,0.005376344086021702,0.001098901098901095,0.0011286681715575579,0.017699115044248023,0.019339242546333856,0.01784386617100395,0.01836266258607522,0.030651340996168987,0.029375764993880425,0.029375764993880425,0.029375764993880425,0.029375764993880425,0.029375764993880425,0.029375764993880425,0.029375764993880425,0.011306532663316741,0.01236093943139684,0.027554535017221948,0.024564994882293054,0.024870466321243845,0.023414634146341765,0.018223234624146024,0.020671834625323265,0.020779220779221053,0.017712177121771453,0.01722900215362549,0.017843866171003954,0.017429193899782362,0.018058690744921224,0.017699115044248023,0.029375764993880425,0.005904059040590562,0.015498154981549935,0.015498154981549935,0.015498154981549935,0.015498154981549935,0.029375764993880425
28-Nov-2011 10:48:00,28-Nov-2011 10:48:59,idle,0.44926522043386985,0.034704370179948665,0.033505154639175146,0.017699115044247787,0.017712177121771217,0.019815059445178376,0.0063897763578275165,0.005235602094240818,0.013440860215053932,0.00659340659340657,0.007900677200902905,0.022123893805309953,0.024174053182917238,0.022304832713754864,0.022953328232593953,0.03831417624521111,0.03671970624235041,0.03671970624235041,0.03671970624235041,0.03671970624235041,0.03671970624235041,0.03671970624235041,0.03671970624235041,0.01884422110552777,0.019777503090234884,0.03444316877152732,0.030706243602866213,0.031088082901554705,0.02926829268292711,0.022779043280182452,0.025839793281654,0.02597402597402623,0.022140221402214243,0.021536252692031795,0.022304832713754868,0.021786492374727878,0.022573363431151457,0.022123893805309953,0.03671970624235041,0.01033210332103335,0.019926199261992725,0.019926199261992725,0.019926199261992725,0.019926199261992725,0.03671970624235041
28-Nov-2011 10:50:00,28-Nov-2011 10:50:59,grooming,0.45066480055983205,0.037275064267352255,0.036082474226804,0.019174041297935096,0.019188191881918816,0.022457067371202146,0.00798722044728438,0.006980802792321091,0.0026881720430107434,0.00879120879120876,0.0022573363431151157,0.023598820058997265,0.025785656728445034,0.0237918215613385,0.024483550114766862,0.04086845466155848,0.03916768665850707,0.03916768665850707,0.03916768665850707,0.03916768665850707,0.03916768665850707,0.03916768665850707,0.03916768665850707,0.02135678391959811,0.022249690976514233,0.036739380022962446,0.032753326509723936,0.03316062176165832,0.031219512195122225,0.02429764616552793,0.027562446167097576,0.027705627705627955,0.02361623616236184,0.02297200287150056,0.023791821561338505,0.023238925199709718,0.02407825432656153,0.023598820058997265,0.03916768665850707,0.0007380073800739162,0.02140221402214032,0.02140221402214032,0.02140221402214032,0.02140221402214032,0.03916768665850707
28-Nov-2011 10:51:00,28-Nov-2011 10:51:59,grooming,0.4513645906228131,0.03856041131105395,0.03737113402061833,0.0007374631268435963,0.019926199261992555,0.023778071334213925,0.008785942492012748,0.007853403141361157,0.0040322580645160075,0.009890109890109768,0.0033860045146725834,0.02433628318584086,0.026591458501208864,0.02453531598513026,0.025248661055853255,0.042145593869732066,0.0403916768665853,0.0403916768665853,0.0403916768665853,0.0403916768665853,0.0403916768665853,0.0403916768665853,0.0403916768665853,0.02261306532663318,0.023485784919653807,0.037887485648679914,0.03377686796315271,0.03419689119171005,0.03219512195121971,0.025056947608200607,0.028423772609819296,0.028571428571428747,0.02435424354243558,0.02368987796123489,0.024535315985130264,0.02396514161220058,0.02483069977426651,0.02433628318584086,0.0403916768665853,5.898059818321144e-17,0.02214022140221406,0.02214022140221406,0.02214022140221406,0.02214022140221406,0.0403916768665853
28-Nov-2011 13:05:00,28-Nov-2011 13:05:59,watchTV,0.5451364590622813,0.21079691516709506,0.2100515463917524,0.09955752212389377,0.11881918819188188,0.2007926023778071,0.11581469648562297,0.12478184991273986,0.18413978494623648,0.15714285714285703,0.1546275395033859,0.09882005899705017,0.13456889605157146,0.12416356877323435,0.12777352716143858,0.21328224776500668,0.2044063647490822,0.2044063647490822,0.2044063647490822,0.2044063647490822,0.2044063647490822,0.2044063647490822,0.2044063647490822,0.1909547738693467,0.18912237330037074,0.1917336394948338,0.17093142272262046,0.17305699481865305,0.16292682926829286,0.1268033409263479,0.14384151593453937,0.14458874458874477,0.1232472324723249,0.11988513998564262,0.12416356877323437,0.12127814088598415,0.12565838976674204,0.12315634218289102,0.2044063647490822,0.09889298892988935,0.12103321033210336,0.12103321033210336,0.12103321033210336,0.12103321033210336,0.2044063647490822
28-Nov-2011 13:06:00,28-Nov-2011 13:06:59,useToilet,0.5458362491252624,0.21208226221079687,0.21134020618556681,0.0007374631268436553,0.11955719557195568,0.202113606340819,0.1166134185303514,0.12565445026178,0.18548387096774185,0.15824175824175812,0.15575620767494344,0.09955752212389382,0.13537469782433537,0.12490706319702617,0.12853863810252503,0.21455938697318036,0.2056303549571605,0.2056303549571605,0.2056303549571605,0.2056303549571605,0.2056303549571605,0.2056303549571605,0.2056303549571605,0.19221105527638188,0.0012360939431396742,0.19288174512055134,0.0010235414534288602,0.17409326424870486,0.16390243902439042,0.12756264236902065,0.14470284237726114,0.14545454545454564,0.1239852398523987,0.12060301507537702,0.12490706319702619,0.12200435729847509,0.12641083521444707,0.12389380530973468,0.2056303549571605,1.1806961658367143e-16,1.1806961658367143e-16,1.1806961658367143e-16,1.1806961658367143e-16,0.12177121771217715,0.2056303549571605
28-Nov-2011 13:08:00,28-Nov-2011 13:08:59,idle,0.5472358292512247,0.21465295629820066,0.2139175257731959,0.0014749262536874286,0.0014760147601477146,0.20475561426684297,0.1182108626198084,0.1273996509598604,0.1881720430107528,0.16043956043956048,0.15801354401805875,0.0014749262536874286,0.13698630136986328,0.12639405204460993,0.13006885998469805,0.21711366538952795,0.20807833537331738,0.20807833537331738,0.20807833537331738,0.20807833537331738,0.20807833537331738,0.20807833537331738,0.20807833537331738,0.1947236180904524,0.00370828182941922,0.19517795637198665,0.003070624360286744,0.17616580310880864,0.16585365853658568,0.12908124525436623,0.14642549526270487,0.1471861471861475,0.12546125461254642,0.1220387652548459,0.12639405204460993,0.12345679012345703,0.12791572610985727,0.1253687315634221,0.20807833537331738,0.0007380073800740341,0.0007380073800740341,0.0007380073800740341,0.0007380073800740341,0.12324723247232487,0.20807833537331738
28-Nov-2011 13:09:00,28-Nov-2011 13:09:59,leaveHouse,0.5479356193142059,0.21593830334190245,0.21520618556701032,0.0007374631268436553,0.0007380073800737983,0.20607661822985487,0.11900958466453683,0.12827225130890055,0.18951612903225817,0.16153846153846158,0.1591422121896163,0.002212389380531084,0.1377921031426272,0.12713754646840175,0.13083397092578453,0.21839080459770163,0.2093023255813957,0.2093023255813957,0.2093023255813957,0.2093023255813957,0.2093023255813957,0.2093023255813957,0.2093023255813957,0.1959798994974876,0.0049443757725588944,0.19632606199770422,0.004094165813715605,0.17720207253886044,0.16682926829268324,0.12984054669703898,0.14728682170542665,0.14805194805194838,0.12619926199262022,0.12275664034458028,0.12713754646840175,0.12418300653594795,0.1286681715575623,0.12610619469026577,0.2093023255813957,0.0014760147601478322,0.0014760147601478322,0.0014760147601478322,0.0014760147601478322,0.12398523985239866,0.2093023255813957
28-Nov-2011 13:27:00,28-Nov-2011 13:27:59,leaveHouse,0.5605318404478656,0.23907455012853476,0.23840206185567003,0.014011799410029451,0.014022140221402168,0.2298546895640688,0.1333865814696486,0.143979057591623,0.21370967741935487,0.18131868131868129,0.17945823927765234,0.01548672566371688,0.01450443190975015,0.14052044609665448,0.1446059678653407,0.24137931034482799,0.23133414932680565,0.23133414932680565,0.23133414932680565,0.23133414932680565,0.23133414932680565,0.23133414932680565,0.23133414932680565,0.21859296482412066,0.02719406674907303,0.21699196326062034,0.02251791197543509,0.195854922279793,0.18439024390243927,0.14350797266514828,0.16279069767441884,0.16363636363636389,0.1394833948339486,0.1356783919597992,0.1405204460966545,0.13725490196078452,0.142212189616253,0.13938053097345157,0.23133414932680565,0.014760147601476198,0.014760147601476198,0.014760147601476198,0.014760147601476198,0.13726937269372702,0.23133414932680565
28-Nov-2011 13:29:00,28-Nov-2011 13:29:59,leaveHouse,0.5619314205738278,0.24164524421593836,0.2409793814432989,0.015486725663716762,0.015498154981549763,0.23249669749009255,0.13498402555910546,0.14572425828970326,0.2163978494623656,0.18351648351648348,0.18171557562076746,0.01696165191740419,0.0016116035455277945,0.14200743494423812,0.1461361897475136,0.24393358876117535,0.2337821297429623,0.2337821297429623,0.2337821297429623,0.2337821297429623,0.2337821297429623,0.2337821297429623,0.2337821297429623,0.22110552763819102,0.029666254635352378,0.21928817451205546,0.024564994882292808,0.19792746113989665,0.1863414634146344,0.14502657555049375,0.1645133505598624,0.1653679653679656,0.14095940959409617,0.13711414213926795,0.14200743494423815,0.13870733478576636,0.14371708051166307,0.14085545722713888,0.2337821297429623,0.0007380073800739162,0.016236162361623795,0.016236162361623795,0.016236162361623795,0.13874538745387463,0.2337821297429623
28-Nov-2011 13:32:00,28-Nov-2011 13:32:59,idle,0.5640307907627712,0.24550128534704374,0.24484536082474218,0.01769911504424773,0.017712177121771158,0.23645970937912822,0.13738019169329074,0.14834205933682368,0.22043010752688172,0.18681318681318676,0.18510158013544012,0.019174041297935155,0.0024174053182916917,0.14423791821561358,0.14843152257077297,0.2477650063856964,0.2374541003671973,0.2374541003671973,0.2374541003671973,0.2374541003671973,0.2374541003671973,0.2374541003671973,0.2374541003671973,0.2248743718592965,0.0333745364647714,0.22273249138920814,0.027635619242579387,0.20103626943005207,0.18926829268292705,0.14730447987851197,0.16709732988802778,0.1679653679653682,0.14317343173431757,0.1392677674084711,0.1442379182156136,0.1408859840232391,0.1459744168547782,0.14306784660766983,0.2374541003671973,0.0014760147601477142,0.01845018450184519,0.01845018450184519,0.01845018450184519,0.14095940959409603,0.2374541003671973
28-Nov-2011 13:37:00,28-Nov-2011 13:37:59,idle,0.5675297410776767,0.2519280205655527,0.2512886597938143,0.021386430678466004,0.02140221402214015,0.24306472919418765,0.1413738019169329,0.15270506108202436,0.22715053763440857,0.19230769230769224,0.19074492099322793,0.022861356932153434,0.004029008863819486,0.14795539033457267,0.15225707727620524,0.25415070242656485,0.24357405140758895,0.24357405140758895,0.24357405140758895,0.24357405140758895,0.24357405140758895,0.24357405140758895,0.24357405140758895,0.2311557788944724,0.03955500618046977,0.22847301951779594,0.005117707267144301,0.0051813471502590485,0.19414634146341483,0.15110098709187567,0.17140396210163672,0.17229437229437253,0.14686346863468658,0.14285714285714302,0.1479553903345727,0.1445170660856937,0.1497366440933034,0.14675516224188812,0.24357405140758895,0.005166051660516705,0.022140221402214177,0.022140221402214177,0.022140221402214177,0.144649446494465,0.24357405140758895
28-Nov-2011 13:38:00,28-Nov-2011 13:38:59,watchTV,0.5682295311406578,0.2532133676092545,0.25257731958762875,0.022123893805309658,0.022140221402213948,0.24438573315719953,0.0007987220447284317,0.1535776614310645,0.22849462365591394,0.19340659340659333,0.19187358916478547,0.023598820058997088,0.004834810636583383,0.14869888475836449,0.15302218821729172,0.25542784163473853,0.2447980416156673,0.2447980416156673,0.2447980416156673,0.2447980416156673,0.2447980416156673,0.2447980416156673,0.2447980416156673,0.23241206030150754,0.040791100123609446,0.22962112514351352,0.006141248720573161,0.006217616580310858,0.1951219512195124,0.1518602885345484,0.17226528854435852,0.17316017316017338,0.14760147601476037,0.1435750179468774,0.1486988847583645,0.14524328249818463,0.15048908954100843,0.14749262536873176,0.2447980416156673,0.005904059040590503,0.022878228782287978,0.022878228782287978,0.022878228782287978,0.1453874538745388,0.2447980416156673
28-Nov-2011 14:21:00,28-Nov-2011 14:21:59,watchTV,0.5983205038488454,0.30848329048843187,0.3079896907216494,0.053834808259586954,0.05387453874538739,0.3011889035667108,0.03514376996805112,0.1910994764397905,0.28629032258064513,0.2406593406593406,0.24040632054176064,0.031710914454277296,0.03948428686543109,0.18066914498141282,0.18592195868400938,0.31034482758620724,0.2974296205630357,0.2974296205630357,0.2974296205630357,0.2974296205630357,0.2974296205630357,0.2974296205630357,0.2974296205630357,0.28643216080402006,0.09394313967861563,0.2789896670493689,0.05015353121801431,0.050777202072538836,0.23707317073170753,0.18451025056947626,0.20930232558139555,0.21038961038961063,0.17933579335793381,0.17444364680545602,0.18066914498141284,0.1764705882352943,0.1828442437923252,0.17920353982300907,0.2974296205630357,0.03763837638376394,0.05461254612546141,0.05461254612546141,0.05461254612546141,0.17712177121771225,0.2974296205630357
28-Nov-2011 14:25:00,28-Nov-2011 14:25:59,useToilet,0.6011196641007698,0.31362467866323906,0.31314432989690705,0.05678466076696158,0.05682656826568259,0.3064729194187583,0.0031948881789137266,0.19458987783595105,0.29166666666666663,0.245054945054945,0.24492099322799088,0.03466076696165192,0.04270749395648668,0.1836431226765801,0.1889824024483552,0.315453384418902,0.30232558139534904,0.30232558139534904,0.30232558139534904,0.30232558139534904,0.30232558139534904,0.30232558139534904,0.30232558139534904,0.2914572864321608,0.09888751545117433,0.2835820895522391,0.054247697031729755,0.054922279792746075,0.24097560975609775,0.1875474563401672,0.21274763135228272,0.21385281385281407,0.182287822878229,0.17731514716439353,0.18364312267658012,0.17937545388525797,0.18585402558314534,0.1821533923303837,0.30232558139534904,0.0022140221402215123,0.0022140221402215123,0.0575645756457566,0.0575645756457566,0.18007380073800744,0.30232558139534904
28-Nov-2011 14:26:00,28-Nov-2011 14:26:59,useToilet,0.6018194541637508,0.3149100257069409,0.3144329896907216,0.05752212389380523,0.057564575645756386,0.3077939233817702,0.0039936102236421585,0.19546247818499118,0.293010752688172,0.24615384615384608,0.24604966139954845,0.0007374631268436553,0.04351329572925058,0.1843866171003719,0.18974751338944165,0.3167305236270757,0.3035495716034273,0.3035495716034273,0.3035495716034273,0.3035495716034273,0.3035495716034273,0.3035495716034273,0.3035495716034273,0.29271356783919594,0.100123609394314,0.28473019517795667,0.055271238485158615,0.05595854922279789,0.2419512195121953,0.18830675778283995,0.2136089577950045,0.21471861471861495,0.1830258302583028,0.17803302225412793,0.18438661710037194,0.18010167029774887,0.1866064710308504,0.18289085545722733,0.3035495716034273,1.1806961658367143e-16,1.1806961658367143e-16,0.0583025830258304,0.0583025830258304,0.18081180811808123,0.3035495716034273
