start,end,activity,BedPressureBedroom_1,BasinPIRBathroom_3,ToiletFlushBathroom_4,ShowerPIRBathroom_5,FridgeMagneticKitchen_6,CupboardMagneticKitchen_7,MicrowaveElectricKitchen_10,SeatPressureLiving_11,MaindoorMagneticEntrance_12,DoorPIRLiving_13,DoorPIRKitchen_14,DoorPIRBedroom_15,one_hot_0,one_hot_1,one_hot_2,one_hot_3,one_hot_4,one_hot_5,one_hot_6,one_hot_7,one_hot_8,one_hot_9,one_hot_10,one_hot_11,one_hot_12,one_hot_13,one_hot_14,one_hot_15,one_hot_16,one_hot_17,one_hot_18,one_hot_19,one_hot_20,one_hot_21,one_hot_22,one_hot_23,one_hot_24,unary_0,unary_1,unary_2,unary_3,unary_4,unary_5,unary_6,time_of_the_day
12-Nov-2012 01:52:00,12-Nov-2012 01:52:59,grooming,0.0,0.043810848400556324,0.06332637439109254,0.10911270983213427,0.0649536045681656,0.06989247311827956,0.06584659913169318,0.047988708539167355,0.06806282722513089,0.04308547602501737,0.04922644163150492,0.043810848400556324,0.05057803468208093,0.051890289103039285,0.08074534161490683,0.06476868327402135,0.06417489421720733,0.06476868327402135,0.06476868327402135,0.06417489421720733,0.06476868327402135,0.06476868327402135,0.1127633209417596,0.10508083140877597,0.12021136063408189,0.08691499522445081,0.09439834024896265,0.08708133971291868,0.07404393816110658,0.0845724907063197,0.07465135356849877,0.07634228187919462,0.06476868327402135,0.06715867158671587,0.06422018348623854,0.06417489421720733,0.06422018348623854,0.06417489421720733,0.047988708539167355,0.06280875088214546,0.06280875088214546,0.06558585114222562,0.06558585114222562,0.06417489421720733,0.04250325945241199
12-Nov-2012 01:53:00,12-Nov-2012 01:53:59,useToilet,0.0,0.0006954102920723201,0.06402226861517048,0.11031175059952035,0.06566738044254103,0.07066052227342548,0.06657018813314036,1.12865446155741e-16,0.068810770381451,0.000694927032661568,0.04992967651195499,0.04450625869262864,0.05130057803468208,0.00074128984432913,0.0008873114463176545,0.06548042704626335,0.06488011283497884,0.06548042704626335,0.06548042704626335,0.06488011283497884,0.06548042704626335,0.06548042704626335,0.11400247831474597,0.10623556581986142,0.12153236459709378,0.08787010506208214,0.0954356846473029,0.08803827751196174,0.07485760781122863,0.08550185873605948,0.07547169811320754,0.07718120805369126,0.06548042704626335,0.06789667896678966,0.06492589978828511,0.06488011283497884,0.06492589978828511,0.06488011283497884,1.12865446155741e-16,1.12865446155741e-16,1.12865446155741e-16,0.06632277081798096,0.06632277081798096,0.06488011283497884,8.691873098652517e-05
12-Nov-2012 01:54:00,12-Nov-2012 01:54:59,goToBed,0.0,0.0006954102920723201,0.0006958942240779376,0.11151079136690643,0.06638115631691648,0.07142857142857141,0.06729377713458753,1.12865446155741e-16,0.06955871353777113,0.000694927032661568,0.05063291139240506,0.0006954102920723201,0.05202312138728323,0.00148257968865826,0.001774622892635309,0.06619217081850533,0.06558533145275035,0.06619217081850533,0.06619217081850533,0.06558533145275035,0.06619217081850533,0.06619217081850533,0.11524163568773234,0.10739030023094687,0.12285336856010566,0.08882521489971346,0.09647302904564314,0.0889952153110048,0.07567127746135068,0.08643122676579924,0.07629204265791631,0.0780201342281879,0.06619217081850533,0.06863468634686347,0.06563161609033168,0.06558533145275035,0.06563161609033168,0.06558533145275035,1.12865446155741e-16,1.12865446155741e-16,1.12865446155741e-16,0.06705969049373631,0.06705969049373631,0.06558533145275035,8.691873098652517e-05
12-Nov-2012 09:30:00,12-Nov-2012 09:30:59,goToBed,1.0,0.3171070931849791,0.31802366040361857,0.6582733812949638,0.3918629550321198,0.4216589861751151,0.3972503617945006,0.32180663373323926,0.4106207928197456,0.31688672689367614,0.3713080168776371,0.3171070931849791,0.3815028901734103,0.3395107487027427,0.40638864241348716,0.39074733096085407,0.3871650211565585,0.39074733096085407,0.39074733096085407,0.3871650211565585,0.39074733096085407,0.39074733096085407,0.6802973977695167,0.6339491916859121,0.7252311756935269,0.5243553008595988,0.5695020746887967,0.5253588516746411,0.4467046379170056,0.5102230483271375,0.4503691550451189,0.4605704697986576,0.39074733096085407,0.40516605166051656,0.3874382498235709,0.3871650211565585,0.3874382498235709,0.3871650211565585,0.32180663373323926,0.32180663373323926,0.32180663373323926,0.4030950626381725,0.4030950626381725,0.3871650211565585,0.31647109952194696
12-Nov-2012 09:31:00,12-Nov-2012 09:31:59,goToBed,0.0,0.3178025034770514,0.0006958942240779376,0.6594724220623499,0.3925767309064953,0.42242703533026105,0.3979739507959478,0.32251235003528583,0.4113687359760658,0.3175816539263377,0.3720112517580872,0.3178025034770514,0.3822254335260115,0.34025203854707187,0.0008873114463176545,0.39145907473309605,0.38787023977433005,0.39145907473309605,0.39145907473309605,0.38787023977433005,0.39145907473309605,0.39145907473309605,0.001239157372986365,0.6351039260969976,0.7265521796565388,0.5253104106972302,0.5705394190871369,0.5263157894736843,0.4475183075671277,0.5111524163568772,0.4511894995898277,0.4614093959731543,0.39145907473309605,0.4059040590405904,0.3881439661256175,0.38787023977433005,0.3881439661256175,0.38787023977433005,1.12865446155741e-16,1.12865446155741e-16,1.12865446155741e-16,1.1785277614917433e-16,1.1785277614917433e-16,0.38787023977433005,8.691873098652517e-05
12-Nov-2012 09:36:00,12-Nov-2012 09:36:59,idle,0.0,0.32127955493741306,0.004175365344467681,0.6654676258992804,0.3961456102783726,0.4262672811059907,0.4015918958031837,0.3260409315455187,0.4151084517576664,0.3210562890896456,0.3755274261603376,0.003477051460361656,0.38583815028901736,0.34395848776871757,0.005323868677905998,0.39501779359430605,0.39139633286318765,0.39501779359430605,0.39501779359430605,0.39139633286318765,0.39501779359430605,0.39501779359430605,0.007434944237918289,0.6408775981524248,0.7331571994715984,0.5300859598853869,0.5757261410788381,0.5311004784688996,0.45158665581773794,0.5157992565055762,0.4552912223133716,0.46560402684563756,0.39501779359430605,0.40959409594095947,0.3916725476358504,0.39139633286318765,0.3916725476358504,0.39139633286318765,0.002822865208186468,0.002822865208186468,0.002822865208186468,0.002947678703021537,0.002947678703021537,0.39139633286318765,0.002868318122555454
12-Nov-2012 09:38:00,12-Nov-2012 09:38:59,useToilet,0.0,0.3226703755215577,0.005567153792623556,0.6678657074340526,0.39757316202712345,0.4278033794162826,0.40303907380607806,0.3274523641496119,0.41660433807030667,0.3224461431549687,0.37693389592123766,0.0013908205841446403,0.3872832369942197,0.34544106745737585,0.007098491570541306,0.39644128113879007,0.39280677009873066,0.39644128113879007,0.39644128113879007,0.39280677009873066,0.39644128113879007,0.39644128113879007,0.009913258983891018,0.6431870669745958,0.7357992073976222,0.5319961795606495,0.5778008298755187,0.5330143540669857,0.45321399511798205,0.5176579925650557,0.45693191140278916,0.4672818791946308,0.39644128113879007,0.41107011070110705,0.39308398023994356,0.39280677009873066,0.39308398023994356,0.39280677009873066,0.0042342978122796165,0.0042342978122796165,0.0042342978122796165,0.0044215180545322166,0.0044215180545322166,0.39280677009873066,0.0007822685788787435
12-Nov-2012 09:39:00,12-Nov-2012 09:39:59,idle,0.0,0.32336578581363,0.0006958942240779376,0.6690647482014387,0.39828693790149894,0.42857142857142855,0.40376266280752526,0.3281580804516585,0.4173522812266268,0.3231410701876303,0.3776371308016877,0.00208623087621696,0.38800578034682076,0.34618235730170493,0.007985803016858962,0.39715302491103205,0.39351198871650217,0.39715302491103205,0.39715302491103205,0.39351198871650217,0.39715302491103205,0.39715302491103205,0.011152416356877384,0.6443418013856813,0.7371202113606341,0.5329512893982808,0.578838174273859,0.5339712918660289,0.45402766476810413,0.5185873605947956,0.45775225594749797,0.46812080536912754,0.39715302491103205,0.4118081180811809,0.3937896965419902,0.39351198871650217,0.3937896965419902,0.39351198871650217,0.004940014114326191,0.004940014114326191,0.004940014114326191,0.005158437730287557,0.005158437730287557,0.39351198871650217,8.691873098652517e-05
12-Nov-2012 09:41:00,12-Nov-2012 09:41:59,idle,0.0,0.32475660639777465,0.0013917884481558752,0.671462829736211,0.3997144896502498,0.4301075268817204,0.4052098408104196,0.32956951305575166,0.41884816753926707,0.32453092425295343,0.3790436005625879,0.0034770514603616005,0.38945086705202314,0.34766493699036316,0.00976042590949427,0.39857651245551606,0.3949224259520452,0.39857651245551606,0.39857651245551606,0.3949224259520452,0.39857651245551606,0.39857651245551606,0.013630731102850114,0.6466512702078522,0.7397622192866579,0.5348615090735436,0.5809128630705395,0.535885167464115,0.45565500406834825,0.5204460966542751,0.4593929450369155,0.4697986577181208,0.39857651245551606,0.4132841328413285,0.3952011291460833,0.3949224259520452,0.3952011291460833,0.3949224259520452,0.00635144671841934,0.00635144671841934,0.00635144671841934,0.006632277081798236,0.006632277081798236,0.3949224259520452,0.0007822685788787435
12-Nov-2012 09:42:00,12-Nov-2012 09:42:59,prepareBreakfast,0.0,0.325452016689847,0.0020876826722338124,0.6726618705035969,0.40042826552462524,0.43087557603686627,0.40593342981186675,0.3302752293577982,0.4195961106955871,0.000694927032661568,0.37974683544303794,0.00417246175243392,0.3901734104046243,0.34840622683469236,0.010647737355811924,0.399288256227758,0.39562764456981664,0.399288256227758,0.399288256227758,0.39562764456981664,0.399288256227758,0.399288256227758,0.014869888475836477,0.6478060046189376,0.7410832232496697,0.5358166189111748,0.5819502074688797,0.5368421052631579,0.4564686737184702,0.5213754646840149,0.4602132895816243,0.4706375838926174,0.399288256227758,0.4140221402214022,0.3959068454481299,0.39562764456981664,0.3959068454481299,0.39562764456981664,0.0070571630204659145,0.0070571630204659145,0.0070571630204659145,0.007369196757553576,0.007369196757553576,0.39562764456981664,8.691873098652517e-05
12-Nov-2012 09:46:00,12-Nov-2012 09:46:59,prepareBreakfast,0.0,0.3282336578581363,0.004871259568545619,0.6774580335731414,0.4032833690221271,0.4339477726574501,0.40882778581765555,0.33309809456598455,0.42258788332086766,0.0027797081306463276,0.0028129395218003273,0.0069541029207232565,0.393063583815029,0.3513713862120089,0.014196983141082612,0.402135231316726,0.3984485190409028,0.402135231316726,0.402135231316726,0.3984485190409028,0.402135231316726,0.402135231316726,0.019826517967782037,0.6524249422632795,0.7463672391017173,0.5396370582617002,0.5860995850622407,0.5406698564593303,0.4597233523189585,0.5250929368029741,0.46349466776045944,0.4739932885906041,0.402135231316726,0.4169741697416975,0.39872971065631624,0.3984485190409028,0.39872971065631624,0.3984485190409028,0.00988002822865227,0.00988002822865227,0.00988002822865227,0.010316875460574996,0.010316875460574996,0.3984485190409028,0.0021729682746632357
12-Nov-2012 09:47:00,12-Nov-2012 09:47:59,prepareBreakfast,0.0,0.32892906815020856,0.005567153792623501,0.6786570743405275,0.40399714489650246,0.434715821812596,0.4095513748191027,0.33380381086803107,0.42333582647718776,0.00347463516330784,0.0007032348804500116,0.007649513212795521,0.39378612716763,0.35211267605633795,0.015084294587400196,0.402846975088968,0.39915373765867423,0.402846975088968,0.402846975088968,0.39915373765867423,0.402846975088968,0.402846975088968,0.0210656753407683,0.6535796766743649,0.7476882430647291,0.5405921680993314,0.5871369294605809,0.5416267942583733,0.46053702196908053,0.5260223048327137,0.4643150123051682,0.4748322147651007,0.402846975088968,0.4177121771217713,0.39943542695836276,0.39915373765867423,0.39943542695836276,0.39915373765867423,0.010585744530698788,0.010585744530698788,0.010585744530698788,0.011053795136330279,0.011053795136330279,0.39915373765867423,8.691873098646955e-05
12-Nov-2012 09:48:00,12-Nov-2012 09:48:59,prepareBreakfast,0.0,0.32962447844228093,0.006263048016701438,0.6798561151079134,0.0007137758743754435,0.4354838709677418,0.4102749638205498,0.33450952717007765,0.4240837696335078,0.004169562195969408,0.0014064697609000793,0.00834492350486784,0.3945086705202312,0.35285396590066714,0.01597160603371785,0.4035587188612099,0.3998589562764457,0.4035587188612099,0.4035587188612099,0.3998589562764457,0.4035587188612099,0.4035587188612099,0.022304832713754667,0.6547344110854503,0.749009247027741,0.5415472779369628,0.5881742738589212,0.5425837320574163,0.4613506916192025,0.5269516728624535,0.4651353568498769,0.4756711409395972,0.4035587188612099,0.418450184501845,0.4001411432604093,0.3998589562764457,0.4001411432604093,0.3998589562764457,0.011291460832745364,0.011291460832745364,0.011291460832745364,0.011790714812085618,0.011790714812085618,0.3998589562764457,8.691873098652517e-05
12-Nov-2012 09:50:00,12-Nov-2012 09:50:59,prepareBreakfast,0.0,0.33101529902642557,0.007654836464857313,0.6822541966426856,0.0021413276231263306,0.4370199692780337,0.0014471780028943505,0.33592095977417075,0.42557965594614805,0.005559416261292544,0.002812939521800215,0.009735744089012482,0.3959537572254335,0.35433654558932537,0.01774622892635316,0.40498220640569393,0.4012693935119887,0.40498220640569393,0.40498220640569393,0.4012693935119887,0.40498220640569393,0.40498220640569393,0.024783147459727397,0.6570438799076211,0.7516512549537647,0.5434574976122254,0.5902489626556017,0.5444976076555024,0.4629780309194466,0.528810408921933,0.46677604593929445,0.47734899328859054,0.40498220640569393,0.4199261992619926,0.40155257586450244,0.4012693935119887,0.40155257586450244,0.4012693935119887,0.012702893436838513,0.012702893436838513,0.012702893436838513,0.013264554163596298,0.013264554163596298,0.4012693935119887,0.0007822685788787435
12-Nov-2012 09:51:00,12-Nov-2012 09:51:59,prepareBreakfast,0.0,0.33171070931849783,0.00835073068893525,0.6834532374100718,0.0007137758743754435,0.43778801843317966,0.002170767004341526,0.3366266760762174,0.4263275991024682,0.006254343293954112,0.003516174402250283,0.010431154381084802,0.3966763005780346,0.35507783543365445,0.018633540372670815,0.40569395017793597,0.40197461212976027,0.40569395017793597,0.40569395017793597,0.40197461212976027,0.40569395017793597,0.40569395017793597,0.026022304832713762,0.6581986143187066,0.7529722589167767,0.5444126074498568,0.5912863070539419,0.5454545454545455,0.4637917005695687,0.5297397769516728,0.46759639048400325,0.4781879194630872,0.40569395017793597,0.42066420664206644,0.40225829216654907,0.40197461212976027,0.40225829216654907,0.40197461212976027,0.013408609738885087,0.013408609738885087,0.013408609738885087,0.014001473839351637,0.014001473839351637,0.40197461212976027,8.691873098652517e-05
12-Nov-2012 09:52:00,12-Nov-2012 09:52:59,prepareBreakfast,0.0,0.3324061196105702,0.009046624913013189,0.6846522781774578,0.001427551748750887,0.43855606758832555,0.0007235890014471752,0.3373323923782639,0.4270755422587883,0.00694927032661568,0.0042194092827003505,0.011126564673157122,0.3973988439306358,0.35581912527798365,0.01952085181898847,0.4064056939501779,0.4026798307475317,0.4064056939501779,0.4064056939501779,0.4026798307475317,0.4064056939501779,0.4064056939501779,0.027261462205700127,0.659353348729792,0.7542932628797885,0.545367717287488,0.5923236514522822,0.5464114832535886,0.4646053702196907,0.5306691449814126,0.468416735028712,0.4790268456375838,0.4064056939501779,0.42140221402214023,0.4029640084685956,0.4026798307475317,0.4029640084685956,0.4026798307475317,0.01411432604093166,0.01411432604093166,0.01411432604093166,0.014738393515106979,0.014738393515106979,0.4026798307475317,8.691873098652517e-05
12-Nov-2012 09:53:00,12-Nov-2012 09:53:59,idle,0.0,0.33310152990264247,0.009742519137091071,0.6858513189448439,0.0021413276231262734,0.43932411674347144,0.0014471780028942928,0.3380381086803105,0.4278234854151084,0.007644197359277192,0.0007032348804500116,0.011821974965229387,0.3981213872832369,0.35656041512231273,0.02040816326530605,0.4071174377224199,0.40338504936530317,0.4071174377224199,0.4071174377224199,0.40338504936530317,0.4071174377224199,0.4071174377224199,0.028500619578686392,0.6605080831408774,0.7556142668428003,0.5463228271251193,0.5933609958506223,0.5473684210526315,0.4654190398698127,0.5315985130111524,0.46923707957342076,0.4798657718120804,0.4071174377224199,0.42214022140221397,0.40366972477064217,0.40338504936530317,0.40366972477064217,0.40338504936530317,0.014820042342978179,0.014820042342978179,0.014820042342978179,0.015475313190862258,0.015475313190862258,0.40338504936530317,8.691873098646955e-05
12-Nov-2012 09:55:00,12-Nov-2012 09:55:59,idle,0.0,0.3344923504867871,0.011134307585247001,0.6882494004796161,0.0035688793718772174,0.4408602150537634,0.002894356005788701,0.3394495412844037,0.4293193717277487,0.009034051424600384,0.0014064697609001918,0.0013908205841446958,0.39956647398843925,0.358042994810971,0.022182786157941434,0.40854092526690394,0.4047954866008463,0.40854092526690394,0.40854092526690394,0.4047954866008463,0.40854092526690394,0.40854092526690394,0.030978934324659223,0.6628175519630485,0.7582562747688243,0.5482330468003821,0.5954356846473029,0.5492822966507178,0.4670463791700569,0.533457249070632,0.47087776866283837,0.48154362416107377,0.40854092526690394,0.42361623616236166,0.4050811573747354,0.4047954866008463,0.4050811573747354,0.4047954866008463,0.016231474947071382,0.016231474947071382,0.016231474947071382,0.016949152542373,0.016949152542373,0.4047954866008463,0.000782268578878799
12-Nov-2012 09:56:00,12-Nov-2012 09:56:59,watchTV,0.0,0.33518776077885953,0.011830201809324994,0.6894484412470023,0.0042826552462527185,0.4416282642089093,0.003617945007235934,0.3401552575864503,0.43006731488406885,0.009728978457262007,0.0021097046413503157,0.0006954102920723757,0.4002890173410405,0.35878428465530016,0.023070097604259158,0.4092526690391459,0.4055007052186178,0.4092526690391459,0.4092526690391459,0.4055007052186178,0.4092526690391459,0.4092526690391459,0.03221809169764569,0.663972286374134,0.7595772787318362,0.5491881566380135,0.5964730290456431,0.5502392344497609,0.467860048820179,0.5343866171003717,0.4716981132075472,0.4823825503355705,0.4092526690391459,0.4243542435424355,0.40578687367678196,0.4055007052186178,0.40578687367678196,0.4055007052186178,0.016937191249118015,0.016937191249118015,0.016937191249118015,0.017686072218128398,0.017686072218128398,0.4055007052186178,8.691873098658079e-05
12-Nov-2012 10:14:00,12-Nov-2012 10:14:59,watchTV,0.0,0.34770514603616126,0.02435629784272787,0.7110311750599518,0.0171306209850107,0.45545314900153605,0.01664254703328509,0.35285815102328866,0.4435302916978309,0.012508686587908224,0.014767932489451536,0.012517385257301762,0.41329479768786126,0.3721275018532246,0.03904170363797694,0.4220640569395018,0.41819464033850495,0.4220640569395018,0.4220640569395018,0.41819464033850495,0.4220640569395018,0.4220640569395018,0.054522924411400255,0.684757505773672,0.7833553500660502,0.5663801337153773,0.6151452282157677,0.5674641148325359,0.48250610252237586,0.5511152416356877,0.48646431501230514,0.49748322147651003,0.4220640569395018,0.43763837638376385,0.41848976711362035,0.41819464033850495,0.41848976711362035,0.41819464033850495,0.029640084685956358,0.029640084685956358,0.029640084685956358,0.03095062638172452,0.03095062638172452,0.41819464033850495,0.011907866145154235
