start,end,activity,time_of_the_day,Microwave_1,Hall-ToiletDoor_5,Hall-BathroomDoor_6,CupsCupboard_7,Fridge_8,PlatesCupboard_9,Frontdoor_12,Dishwasher_13,ToiletFlush_14,Freezer_17,PansCupboard_18,Washingmachine_20,GroceriesCupboard_23,Hall-BedroomDoor_24,one_hot_0,one_hot_1,one_hot_2,one_hot_3,one_hot_4,one_hot_5,one_hot_6,one_hot_7,one_hot_8,one_hot_9,one_hot_10,one_hot_11,one_hot_12,one_hot_13,one_hot_14,one_hot_15,one_hot_16,one_hot_17,one_hot_18,one_hot_19,one_hot_20,one_hot_21,one_hot_22,one_hot_23,one_hot_24,unary_0,unary_1,unary_2,unary_3,unary_4,unary_5,unary_6
25-Feb-2008 09:52:00,25-Feb-2008 09:52:59,prepareBreakfast,0.4113968033356497,0.0007230657989877052,0.009735744089012482,0.0027816411682892806,0.4001396648044693,0.0013966480446927327,0.0014398848092152577,0.4021052631578947,0.4137184115523465,0.009728978457261951,0.4146164978292329,0.4058073654390934,0.40041928721173997,0.0007843137254901934,0.012463343108504353,0.013503909026297124,0.4113424264178032,0.40380549682875255,0.4113424264178032,0.40380549682875255,0.4113424264178032,0.4113424264178032,0.4084105488239486,0.4113424264178032,0.4113424264178032,0.01461988304093568,0.4084105488239486,0.40552016985138006,0.40552016985138006,0.40380549682875255,0.40380549682875255,0.40380549682875255,0.4704433497536945,0.40295358649789026,0.46775510204081633,0.42729306487695745,0.4078291814946619,0.4075391180654338,0.399025069637883,0.399025069637883,0.40352112676056334,0.0020876826722338124,0.011830201809324939,0.011946591707659831,0.011946591707659831,0.011946591707659831,0.4084105488239486
25-Feb-2008 09:53:00,25-Feb-2008 09:53:59,prepareBreakfast,0.4120917303683112,0.0007230657989876474,0.010431154381084747,0.003477051460361545,0.4008379888268156,0.0020949720670390432,0.0021598272138228292,0.40280701754385956,0.4144404332129963,0.010423905489923465,0.41534008683068,0.40651558073654376,0.40111809923130665,0.001568627450980324,0.013196480938416315,0.0142146410803127,0.41206030150753753,0.40451021846370666,0.41206030150753753,0.40451021846370666,0.41206030150753753,0.41206030150753753,0.4091233071988595,0.41206030150753753,0.41206030150753753,0.015350877192982403,0.4091233071988595,0.4062278839348903,0.4062278839348903,0.40451021846370666,0.40451021846370666,0.40451021846370666,0.4712643678160918,0.40365682137834025,0.4685714285714285,0.42803877703206555,0.40854092526690383,0.40825035561877654,0.3997214484679665,0.3997214484679665,0.40422535211267596,0.0027835768963116944,0.012526096033402821,0.012649332396345648,0.012649332396345648,0.012649332396345648,0.4091233071988595
25-Feb-2008 09:56:00,25-Feb-2008 09:56:59,idle,0.414176511466296,0.0028922631959508787,0.012517385257301818,0.005563282336578617,0.40293296089385483,0.004189944134078254,0.004319654427645831,0.4049122807017544,0.41660649819494583,0.012508686587908279,0.4175108538350216,0.40864022662889515,0.40321453529000695,0.0023529411764707056,0.015395894428152495,0.01634683724235971,0.4142139267767408,0.4066243833685694,0.4142139267767408,0.4066243833685694,0.4142139267767408,0.4142139267767408,0.4112615823235923,0.4142139267767408,0.4142139267767408,0.017543859649122865,0.4112615823235923,0.40835102618542113,0.40835102618542113,0.4066243833685694,0.4066243833685694,0.4066243833685694,0.47372742200328405,0.4057665260196906,0.47102040816326535,0.43027591349739003,0.41067615658362994,0.41038406827880514,0.4018105849582173,0.4018105849582173,0.4063380281690141,0.004871259568545619,0.014613778705636744,0.014757554462403379,0.014757554462403379,0.014757554462403379,0.4112615823235923
25-Feb-2008 09:57:00,25-Feb-2008 09:57:59,idle,0.4148714384989576,0.0007230657989877052,0.013212795549374138,0.006258692628650937,0.40363128491620115,0.00488826815642462,0.00503959683225346,0.40561403508771926,0.4173285198555956,0.013203613620569848,0.41823444283646877,0.4093484419263455,0.4039133473095737,0.0007843137254901934,0.016129032258064516,0.017057569296375346,0.41493180186647516,0.40732910500352354,0.41493180186647516,0.40732910500352354,0.41493180186647516,0.41493180186647516,0.41197434069850314,0.41493180186647516,0.41493180186647516,0.018274853801169645,0.41197434069850314,0.40905874026893135,0.40905874026893135,0.40732910500352354,0.40732910500352354,0.40732910500352354,0.47454844006568137,0.4064697609001406,0.47183673469387755,0.43102162565249813,0.41138790035587186,0.4110953058321479,0.4025069637883008,0.4025069637883008,0.4070422535211267,0.005567153792623556,0.015309672929714682,0.015460295151089251,0.015460295151089251,0.015460295151089251,0.41197434069850314
25-Feb-2008 09:58:00,25-Feb-2008 09:58:59,idle,0.4155663655316192,0.0014461315979754103,0.013908205841446458,0.0069541029207232565,0.4043296089385475,0.005586592178770986,0.0007199424046076289,0.40631578947368424,0.0007220216606498169,0.013898540653231416,0.41895803183791597,0.410056657223796,0.4046121593291404,0.0015686274509803869,0.016862170087976535,0.01776830135039098,0.4156496769562096,0.40803382663847776,0.4156496769562096,0.40803382663847776,0.4156496769562096,0.4156496769562096,0.4126870990734141,0.4156496769562096,0.4156496769562096,0.019005847953216425,0.4126870990734141,0.4097664543524417,0.4097664543524417,0.40803382663847776,0.40803382663847776,0.40803382663847776,0.4753694581280788,0.40717299578059074,0.47265306122448986,0.4317673378076063,0.4120996441281139,0.4118065433854907,0.4032033426183844,0.4032033426183844,0.40774647887323945,0.006263048016701494,0.01600556715379262,0.016163035839775124,0.016163035839775124,0.016163035839775124,0.4126870990734141
25-Feb-2008 09:59:00,25-Feb-2008 09:59:59,idle,0.41626129256428074,0.0021691973969631155,0.014603616133518777,0.0076495132127955764,0.40502793296089395,0.006284916201117353,0.0014398848092152577,0.40701754385964917,0.0014440433212996337,0.014593467685892984,0.4196816208393632,0.0007082152974504224,0.4053109713487072,0.0023529411764705802,0.017595307917888558,0.018479033404406615,0.416367552045944,0.408738548273432,0.416367552045944,0.408738548273432,0.416367552045944,0.416367552045944,0.413399857448325,0.416367552045944,0.416367552045944,0.019736842105263205,0.413399857448325,0.41047416843595197,0.41047416843595197,0.408738548273432,0.408738548273432,0.408738548273432,0.4761904761904762,0.40787623066104084,0.47346938775510217,0.43251304996271445,0.41281138790035593,0.41251778093883357,0.40389972144846803,0.40389972144846803,0.4084507042253522,0.006958942240779431,0.01670146137787056,0.016865776528460996,0.016865776528460996,0.016865776528460996,0.413399857448325
25-Feb-2008 10:00:00,25-Feb-2008 10:00:59,idle,0.4169562195969423,0.0028922631959508206,0.015299026425591097,0.008344923504867896,0.0006983240223463664,0.006983240223463719,0.0007199424046076289,0.40771929824561404,0.0021660649819494507,0.015288394718554551,0.42040520984081037,0.0007082152974504224,0.4060097833682739,0.0031372549019607738,0.018328445747800577,0.019189765458422246,0.41708542713567837,0.40944326990838614,0.41708542713567837,0.40944326990838614,0.41708542713567837,0.41708542713567837,0.4141126158232359,0.41708542713567837,0.41708542713567837,0.02046783625730999,0.4141126158232359,0.4111818825194622,0.4111818825194622,0.40944326990838614,0.40944326990838614,0.40944326990838614,0.47701149425287354,0.4085794655414908,0.47428571428571437,0.43325876211782255,0.4135231316725979,0.41322901849217636,0.40459610027855153,0.40459610027855153,0.4091549295774648,0.007654836464857369,0.017397355601948494,0.01756851721714687,0.01756851721714687,0.01756851721714687,0.4141126158232359
25-Feb-2008 10:01:00,25-Feb-2008 10:01:59,idle,0.4176511466296039,0.0036153289949385258,0.01599443671766342,0.009040333796940216,0.0006983240223463664,0.007681564245810085,0.0007199424046076289,0.4084210526315789,0.0028880866425992674,0.01598332175121612,0.42112879884225746,0.0014164305949008447,0.4067085953878406,0.003921568627450967,0.0190615835777126,0.01990049751243788,0.4178033022254127,0.4101479915433403,0.4178033022254127,0.4101479915433403,0.4178033022254127,0.4178033022254127,0.41482537419814675,0.4178033022254127,0.4178033022254127,0.02119883040935677,0.41482537419814675,0.4118895966029724,0.4118895966029724,0.4101479915433403,0.4101479915433403,0.4101479915433403,0.47783251231527085,0.40928270042194087,0.47510204081632657,0.43400447427293065,0.41423487544483983,0.41394025604551915,0.4052924791086351,0.4052924791086351,0.4098591549295774,0.008350730688935307,0.018093249826026434,0.01827125790583274,0.01827125790583274,0.01827125790583274,0.41482537419814675
25-Feb-2008 10:02:00,25-Feb-2008 10:02:59,takeShower,0.4183460736622655,0.004338394793926289,0.016689847009735793,0.009735744089012593,0.0013966480446927884,0.008379888268156508,0.0007199424046076864,0.40912280701754394,0.0036101083032491423,0.016678248783877744,0.42185238784370477,0.0021246458923513236,0.40740740740740744,0.004705882352941223,0.01979472140762468,0.02061122956645357,0.4185211773151472,0.4108527131782946,0.4185211773151472,0.4108527131782946,0.4185211773151472,0.4185211773151472,0.4155381325730578,0.4185211773151472,0.4185211773151472,0.021929824561403608,0.4155381325730578,0.4125973106864828,0.4125973106864828,0.4108527131782946,0.4108527131782946,0.4108527131782946,0.47865353037766833,0.4099859353023911,0.47591836734693893,0.43475018642803887,0.4149466192170819,0.41465149359886205,0.40598885793871875,0.40598885793871875,0.4105633802816902,0.0090466249130133,0.018789144050104425,0.01897399859451867,0.01897399859451867,0.01897399859451867,0.4155381325730578
25-Feb-2008 10:09:00,25-Feb-2008 10:09:59,takeShower,0.4232105628908964,0.009399855386840168,0.004867872044506185,0.014603616133518777,0.006284916201117297,0.013268156424581016,0.005759539236861031,0.4140350877192982,0.005054151624548661,0.021542738012508663,0.4269175108538349,0.007082152974504223,0.41229909154437444,0.010196078431372515,0.024926686217008765,0.025586353944562948,0.42354630294328777,0.4157857646229738,0.42354630294328777,0.4157857646229738,0.42354630294328777,0.42354630294328777,0.42052744119743396,0.42354630294328777,0.42354630294328777,0.027046783625731017,0.42052744119743396,0.4175513092710545,0.4175513092710545,0.4157857646229738,0.4157857646229738,0.4157857646229738,0.4844006568144498,0.41490857946554144,0.4816326530612245,0.43997017151379564,0.4199288256227758,0.41963015647226165,0.4108635097493036,0.4108635097493036,0.4154929577464788,0.013917884481558807,0.023660403618649933,0.02389318341531972,0.02389318341531972,0.02389318341531972,0.42052744119743396
25-Feb-2008 10:18:00,25-Feb-2008 10:18:59,idle,0.4294649061848504,0.01590744757772934,0.0062586926286507145,0.020862308762169494,0.012569832402234426,0.019553072625698144,0.012239020878329518,0.42035087719298225,0.011552346570396839,0.02779708130646261,0.43342981186685936,0.013456090651557853,0.41858839972047496,0.017254901960784066,0.03152492668621678,0.03198294243070349,0.4300071787508971,0.42212825933756143,0.4300071787508971,0.42212825933756143,0.4300071787508971,0.4300071787508971,0.426942266571632,0.4300071787508971,0.4300071787508971,0.03362573099415187,0.426942266571632,0.4239207360226467,0.4239207360226467,0.42212825933756143,0.42212825933756143,0.42212825933756143,0.491789819376026,0.42123769338959194,0.4889795918367345,0.44668158090976867,0.42633451957295354,0.4260312944523469,0.4171309192200555,0.4171309192200555,0.4218309859154928,0.006263048016701271,0.029923451635351202,0.030217849613492404,0.030217849613492404,0.030217849613492404,0.426942266571632
25-Feb-2008 10:19:00,25-Feb-2008 10:19:59,leaveHouse,0.4301598332175122,0.016630513376717334,0.000695410292072598,0.02155771905424209,0.013268156424581071,0.02025139664804479,0.012958963282937436,0.42105263157894746,0.012274368231046945,0.028492008339124457,0.4341534008683068,0.01416430594900856,0.41928721174004197,0.018039215686274573,0.03225806451612909,0.0326936744847194,0.43072505384063176,0.42283298097251587,0.43072505384063176,0.42283298097251587,0.43072505384063176,0.43072505384063176,0.42765502494654317,0.43072505384063176,0.43072505384063176,0.034356725146198946,0.42765502494654317,0.42462845010615724,0.42462845010615724,0.42283298097251587,0.42283298097251587,0.42283298097251587,0.4926108374384237,0.42194092827004226,0.4897959183673471,0.44742729306487705,0.4270462633451958,0.42674253200568996,0.41782729805013935,0.41782729805013935,0.4225352112676057,0.006958942240779487,0.03061934585942942,0.030920590302178558,0.030920590302178558,0.030920590302178558,0.42765502494654317
25-Feb-2008 16:53:00,25-Feb-2008 16:53:59,leaveHouse,0.703961084086171,0.30151843817787416,0.2746870653685677,0.2955493741307372,0.28840782122905034,0.2953910614525141,0.2966162706983442,0.2764912280701754,0.2967509025270758,0.3022932592077832,0.7192474674384949,0.2932011331444759,0.6946191474493362,0.32705882352941185,0.32111436950146627,0.31272210376688,0.71356783919598,0.700493305144468,0.71356783919598,0.700493305144468,0.71356783919598,0.71356783919598,0.7084818246614398,0.71356783919598,0.71356783919598,0.3223684210526317,0.7084818246614398,0.7034677990092005,0.7034677990092005,0.700493305144468,0.700493305144468,0.700493305144468,0.8160919540229886,0.6990154711673701,0.8114285714285716,0.7412378821774797,0.707473309608541,0.7069701280227597,0.6922005571030642,0.6922005571030642,0.7000000000000002,0.27418232428670836,0.30480167014613774,0.30780042164441324,0.30780042164441324,0.30780042164441324,0.7084818246614398
25-Feb-2008 16:54:00,25-Feb-2008 16:54:59,leaveHouse,0.7046560111188325,0.30224150397686184,0.27538247566064,0.2962447844228095,0.2891061452513967,0.2960893854748604,0.29733621310295183,0.0007017543859649097,0.2974729241877256,0.30298818624044477,0.7199710564399421,0.29390934844192634,0.6953179594689028,0.327843137254902,0.3218475073313783,0.31343283582089565,0.7142857142857143,0.7011980267794221,0.7142857142857143,0.7011980267794221,0.7142857142857143,0.7142857142857143,0.7091945830363507,0.7142857142857143,0.7142857142857143,0.0007309941520467811,0.7091945830363507,0.7041755130927108,0.7041755130927108,0.7011980267794221,0.7011980267794221,0.7011980267794221,0.0008210180623973698,0.69971870604782,0.8122448979591839,0.7419835943325878,0.7081850533807831,0.7076813655761025,0.6928969359331477,0.6928969359331477,0.7007042253521127,0.0006958942240779376,0.0006958942240779376,0.0007027406886858724,0.0007027406886858724,0.0007027406886858724,0.7091945830363507
25-Feb-2008 16:58:00,25-Feb-2008 16:58:59,idle,0.7074357192494788,0.30513376717281265,0.2781641168289293,0.29902642559109877,0.29189944134078216,0.2988826815642459,0.3002159827213824,0.002807017543859639,0.30036101083032485,0.30576789437109103,0.7228654124457308,0.29674220963172804,0.6981132075471698,0.33098039215686276,0.3247800586510264,0.3162757640369582,0.7171572146446519,0.7040169133192389,0.7171572146446519,0.7040169133192389,0.7171572146446519,0.7171572146446519,0.7120456165359943,0.7171572146446519,0.7171572146446519,0.0036549707602339053,0.7120456165359943,0.7070063694267518,0.7070063694267518,0.7040169133192389,0.7040169133192389,0.7040169133192389,0.004105090311986849,0.7025316455696203,0.8155102040816329,0.7449664429530203,0.711032028469751,0.7105263157894738,0.6956824512534819,0.6956824512534819,0.7035211267605634,0.0027835768963117504,0.0027835768963117504,0.0028109627547434897,0.0028109627547434897,0.0028109627547434897,0.7120456165359943
25-Feb-2008 16:59:00,25-Feb-2008 16:59:59,idle,0.7081306462821404,0.3058568329718004,0.2788595271210016,0.2997218358831711,0.29259776536312854,0.2995810055865923,0.30093592512598993,0.0007017543859649097,0.3010830324909747,0.3064628214037526,0.7235890014471779,0.29745042492917845,0.6988120195667366,0.331764705882353,0.3255131964809384,0.31698649609097374,0.7178750897343862,0.704721634954193,0.7178750897343862,0.704721634954193,0.7178750897343862,0.7178750897343862,0.7127583749109052,0.7178750897343862,0.7178750897343862,0.004385964912280687,0.7127583749109052,0.707714083510262,0.707714083510262,0.704721634954193,0.704721634954193,0.704721634954193,0.004926108374384218,0.7032348804500703,0.816326530612245,0.7457121551081284,0.7117437722419929,0.7112375533428165,0.6963788300835655,0.6963788300835655,0.7042253521126761,0.003479471120389688,0.003479471120389688,0.003513703443429362,0.003513703443429362,0.003513703443429362,0.7127583749109052
25-Feb-2008 17:00:00,25-Feb-2008 17:00:59,useToilet,0.7088255733148019,0.30657989877078806,0.2795549374130739,0.3004172461752434,0.2932960893854749,0.0006983240223463664,0.30165586753059764,0.0014035087719298195,0.3018050541516245,0.3071577484364142,0.7243125904486252,0.2981586402266289,0.6995108315863033,0.0007843137254901934,0.3262463343108504,0.3176972281449894,0.7185929648241207,0.7054263565891473,0.7185929648241207,0.7054263565891473,0.7185929648241207,0.7185929648241207,0.7134711332858162,0.7185929648241207,0.7185929648241207,0.005116959064327468,0.7134711332858162,0.7084217975937723,0.7084217975937723,0.7054263565891473,0.7054263565891473,0.7054263565891473,0.005747126436781588,0.7039381153305205,0.8171428571428574,0.7464578672632366,0.7124555160142351,0.7119487908961595,0.6970752089136492,0.6970752089136492,0.7049295774647889,0.004175365344467625,0.004175365344467625,0.004216444132115235,0.004216444132115235,0.004216444132115235,0.7134711332858162
25-Feb-2008 17:01:00,25-Feb-2008 17:01:59,useToilet,0.7095205003474635,0.30730296456977585,0.28025034770514623,0.0006954102920723201,0.2939944134078213,0.0006983240223463664,0.3023758099352052,0.0021052631578947294,0.30252707581227434,0.30785267546907574,0.7250361794500724,0.29886685552407927,0.70020964360587,0.0007843137254901934,0.32697947214076245,0.318407960199005,0.719310839913855,0.7061310782241015,0.719310839913855,0.7061310782241015,0.719310839913855,0.719310839913855,0.714183891660727,0.719310839913855,0.719310839913855,0.005847953216374249,0.714183891660727,0.7091295116772826,0.7091295116772826,0.7061310782241015,0.7061310782241015,0.7061310782241015,0.006568144499178958,0.7046413502109705,0.8179591836734696,0.7472035794183447,0.713167259786477,0.7126600284495022,0.6977715877437327,0.6977715877437327,0.7056338028169015,0.004871259568545563,0.004871259568545563,0.004919184820801107,0.004919184820801107,0.004919184820801107,0.714183891660727
