start,end,activity,time_of_the_day,ToiletDoor_1,Fridge_3,GroceriesCupboard_5,ToiletFlush_6,Frontdoor_7,PlatesCupboard_9,BedroomDoor_10,BedPressureRight_12,BedPressureLeft_13,CutleryDrawer_14,StoveLid_15,BedroomMovement_16,BedroomDresser_18,BathroomPIR_19,PianoSeatPressure_20,SinkFloat_21,ServerNookSeatPressure_22,BalconyDoor_24,KitchenWindow_25,Toaster_26,Microwave_27,KitchenPIR_28,one_hot_0,one_hot_1,one_hot_2,one_hot_3,one_hot_4,one_hot_5,one_hot_6,one_hot_7,one_hot_8,one_hot_9,one_hot_10,one_hot_11,one_hot_12,one_hot_13,one_hot_14,one_hot_15,one_hot_16,one_hot_17,one_hot_18,one_hot_19,one_hot_20,one_hot_21,one_hot_22,one_hot_23,one_hot_24,unary_0,unary_1,unary_2,unary_3,unary_4,unary_5,unary_6
24-Jul-2009 17:31:00,24-Jul-2009 17:31:59,leaveHouse,0.7301808066759388,0.0169371912491179,0.017531044558071637,0.04382470119521912,0.017118402282453635,0.017191977077363946,0.017830609212481478,0.016901408450704224,0.016830294530154274,0.030683403068340467,0.01739130434782614,0.01843657817109138,0.0007007708479327235,0.01691331923890063,0.03162333099086437,0.01673640167364016,0.017831669044222474,0.018504811250925176,0.0331858407079646,0.03395061728395062,0.018559762435040764,0.022598870056497168,0.01673640167364027,0.03214285714285714,0.03348214285714285,0.035211267605633804,0.03661513425549227,0.0389948006932409,0.040946314831665144,0.04322766570605187,0.045500505561172896,0.04596527068437182,0.04596527068437182,0.04596527068437182,0.03365744203440538,0.04596527068437182,0.03617363344051447,0.04596527068437182,0.03403933434190621,0.03378378378378378,0.0,0.0008880994671403166,0.033039647577092504,0.032632342277012324,0.03333333333333333,0.03323485967503692,0.03171247357293869,0.031667839549612956,0.04382470119521912,0.0006968641114982553,0.03180212014134275,0.033015407190022,0.033015407190022,0.033015407190022,0.04477611940298507
24-Jul-2009 17:48:00,24-Jul-2009 17:48:59,leaveHouse,0.7420027816411683,0.02893436838390978,0.029948867786705746,0.060756972111553884,0.029243937232525035,0.029369627507163442,0.03046062407132256,0.02887323943661979,0.02875175315568029,0.042538354253835654,0.029710144927536358,0.030973451327433635,0.011913104414856412,0.028893587033121986,0.04356992269852431,0.028591352859135343,0.029957203994293875,0.031088082901554414,0.04572271386430686,0.047067901234567985,0.031180400890868605,0.038606403013182765,0.028591352859135454,0.04428571428571436,0.046130952380952446,0.04851330203442888,0.050447518307567205,0.053726169844020885,0.05641492265696096,0.059558117195004895,0.06268958543983832,0.06332992849846794,0.06332992849846794,0.06332992849846794,0.04637247569184748,0.06332992849846794,0.049839228295820014,0.06332992849846794,0.04689863842662641,0.046546546546546615,0.014333895446880353,0.01598579040852584,0.04552129221732753,0.04496011602610594,0.045925925925926,0.04579025110782872,0.04369274136716004,0.04363124560168903,0.060756972111553884,0.012543554006968707,0.043816254416961194,0.04548789435069705,0.04548789435069705,0.04548789435069705,0.06169154228855731
24-Jul-2009 17:49:00,24-Jul-2009 17:49:59,leaveHouse,0.7426981919332406,0.029640084685956358,0.030679327976625394,0.06175298804780886,0.029957203994293934,0.030085959885386933,0.03120356612184262,0.029577464788732463,0.029453015427770048,0.04323570432357066,0.030434782608695775,0.03171091445427729,0.0007007708479327235,0.029598308668076174,0.044272663387210184,0.02928870292887035,0.030670470756062773,0.03182827535159142,0.046460176991150515,0.04783950617283959,0.031922791388270234,0.03954802259887014,0.02928870292887046,0.04500000000000007,0.04687500000000006,0.049295774647887404,0.051261187957689254,0.05459272097053734,0.05732484076433129,0.06051873198847271,0.06370070778564216,0.06435137895812065,0.06435137895812065,0.06435137895812065,0.047120418848167596,0.06435137895812065,0.050643086816720334,0.06435137895812065,0.04765506807866876,0.04729729729729736,0.015177065767285074,0.016873889875666157,0.04625550660792958,0.045685279187817326,0.04666666666666674,0.04652880354505176,0.04439746300211423,0.044334975369458206,0.06175298804780886,0.0006968641114982553,0.044522968197879924,0.04622157006603087,0.04622157006603087,0.04622157006603087,0.0626865671641792
24-Jul-2009 17:53:00,24-Jul-2009 17:53:59,leaveHouse,0.7454798331015299,0.03246294989414266,0.033601168736303984,0.06573705179282877,0.032810271041369535,0.03295128939828091,0.03417533432392284,0.03239436619718315,0.03225806451612908,0.04602510460251068,0.033333333333333444,0.03466076696165191,0.002803083391730894,0.032417195207892935,0.047083626141953674,0.03207810320781037,0.03352353780313837,0.03478904515173945,0.04941002949852513,0.050925925925926,0.03489235337787676,0.043314500941619656,0.03207810320781048,0.04785714285714292,0.04985119047619053,0.05242566510172151,0.054515866558177445,0.05805892547660319,0.060964513193812624,0.06436119116234397,0.06774519716885752,0.06843718079673146,0.06843718079673146,0.06843718079673146,0.050112191473448066,0.06843718079673146,0.05385852090032161,0.06843718079673146,0.050680786686838196,0.05030030030030035,0.01854974704890395,0.020426287744227424,0.049192364170337795,0.04858593183466285,0.04962962962962969,0.04948301329394392,0.047216349541931,0.0471498944405349,0.06573705179282877,0.0027874564459930214,0.047349823321554824,0.04915627292736615,0.04915627292736615,0.04915627292736615,0.06666666666666675
24-Jul-2009 17:54:00,24-Jul-2009 17:54:59,leaveHouse,0.7461752433936022,0.03316866619618923,0.03433162892622363,0.06673306772908374,0.03352353780313844,0.033667621776504404,0.0349182763744429,0.03309859154929583,0.03295932678821884,0.046722454672245686,0.034057971014492865,0.03539823008849557,0.0007007708479327235,0.03312191684284713,0.04778636683063955,0.03277545327754537,0.03423680456490727,0.03552923760177645,0.050147492625368786,0.0516975308641976,0.03563474387527839,0.04425612052730704,0.03277545327754548,0.048571428571428626,0.050595238095238144,0.053208137715180036,0.05532953620829949,0.05892547660311965,0.061874431301182954,0.06532180595581179,0.06875631951466135,0.06945863125638417,0.06945863125638417,0.06945863125638417,0.05086013462976818,0.06945863125638417,0.05466237942122192,0.06945863125638417,0.05143721633888055,0.0510510510510511,0.01939291736930867,0.02131438721136774,0.04992657856093985,0.04931109499637423,0.05037037037037043,0.05022156573116696,0.04792107117688518,0.04785362420830407,0.06673306772908374,0.0034843205574912766,0.04805653710247355,0.049889948642699966,0.049889948642699966,0.049889948642699966,0.06766169154228864
24-Jul-2009 18:03:00,24-Jul-2009 18:03:59,leaveHouse,0.7524339360222532,0.039520112914608406,0.04090577063550045,0.07569721115537853,0.03994293865905853,0.04011461318051584,0.04160475482912341,0.03943661971830989,0.039270687237026675,0.052998605299860724,0.04057971014492762,0.042035398230088464,0.006306937631394512,0.03946441155743484,0.05411103302881239,0.039051603905160416,0.04065620542082736,0.04219096965210952,0.05678466076696168,0.05864197530864202,0.042316258351893066,0.052730696798493445,0.03905160390516053,0.055000000000000035,0.05729166666666669,0.06025039123630677,0.06265256305939791,0.0667244367417678,0.07006369426751595,0.07396733909702213,0.07785642062689589,0.0786516853932585,0.0786516853932585,0.0786516853932585,0.057591623036649234,0.0786516853932585,0.06189710610932479,0.0786516853932585,0.058245083207261766,0.05780780780780783,0.026981450252951136,0.02930728241563059,0.05653450807635833,0.05583756345177668,0.057037037037037074,0.05686853766617432,0.0542635658914729,0.054187192118226646,0.07569721115537853,0.009756097560975575,0.05441696113074208,0.056493030080704346,0.056493030080704346,0.056493030080704346,0.07661691542288562
24-Jul-2009 18:06:00,24-Jul-2009 18:06:59,leaveHouse,0.7545201668984701,0.04163726182074813,0.043097151205259386,0.07868525896414345,0.042082738944365226,0.042263610315186315,0.04383358098068358,0.041549295774647915,0.04137447405329595,0.055090655509065736,0.04275362318840587,0.04424778761061943,0.0021023125437981704,0.041578576462297415,0.05621925509487001,0.04114365411436543,0.04279600570613406,0.04441154700222054,0.05899705014749265,0.060956790123456825,0.044543429844097954,0.05555555555555559,0.04114365411436554,0.05714285714285717,0.05952380952380954,0.06259780907668235,0.06509357200976405,0.06932409012131718,0.07279344858962696,0.07684918347742559,0.08088978766430742,0.0817160367722166,0.0817160367722166,0.0817160367722166,0.05983545250560958,0.0817160367722166,0.06430868167202575,0.0817160367722166,0.06051437216338884,0.06006006006006007,0.029510961214165292,0.03197158081705154,0.05873715124816448,0.05801305293691082,0.05925925925925929,0.05908419497784344,0.05637773079633547,0.05629838142153416,0.07868525896414345,0.0020905923344947657,0.05653710247349825,0.0586940572267058,0.0586940572267058,0.0586940572267058,0.07960199004975128
24-Jul-2009 18:07:00,24-Jul-2009 18:07:59,leaveHouse,0.7552155771905424,0.0423429781227947,0.04382761139517904,0.07968127490039843,0.04279600570613412,0.04297994269340981,0.04457652303120364,0.04225352112676058,0.04207573632538571,0.05578800557880074,0.04347826086956529,0.04498525073746308,0.0007007708479327235,0.0422832980972516,0.05692199578355588,0.04184100418410043,0.043509272467902954,0.04515173945225755,0.05973451327433631,0.061728395061728426,0.04528582034149958,0.056497175141242965,0.04184100418410054,0.05785714285714288,0.06026785714285716,0.06338028169014087,0.06590724165988611,0.07019064124783365,0.07370336669699729,0.0778097982708934,0.08190091001011125,0.08273748723186931,0.08273748723186931,0.08273748723186931,0.0605833956619297,0.08273748723186931,0.06511254019292606,0.08273748723186931,0.061270801815431195,0.06081081081081082,0.030354131534570013,0.03285968028419186,0.05947136563876654,0.05873821609862221,0.060000000000000026,0.059822747415066484,0.05708245243128966,0.05700211118930334,0.07968127490039843,0.0006968641114982553,0.057243816254416977,0.059427732942039624,0.059427732942039624,0.059427732942039624,0.08059701492537316
24-Jul-2009 18:12:00,24-Jul-2009 18:12:59,leaveHouse,0.758692628650904,0.045871559633027574,0.04747991234477727,0.08466135458167331,0.04636233951497862,0.04656160458452727,0.04829123328380392,0.04577464788732395,0.0455820476858345,0.05927475592747576,0.04710144927536238,0.04867256637168136,0.0035038542396636173,0.04580690627202256,0.060435699226985246,0.045327754532775454,0.04707560627674745,0.04885270170244258,0.06342182890855458,0.06558641975308643,0.04899777282850774,0.06120527306967986,0.045327754532775565,0.06142857142857144,0.06398809523809525,0.0672926447574335,0.06997558991049635,0.07452339688041595,0.07825295723384895,0.08261287223823248,0.08695652173913045,0.08784473953013283,0.08784473953013283,0.08784473953013283,0.06432311144353028,0.08784473953013283,0.06913183279742766,0.08784473953013283,0.06505295007564299,0.06456456456456457,0.0345699831365936,0.03730017761989344,0.0631424375917768,0.06236403190717912,0.06370370370370372,0.06351550960118169,0.060606060606060615,0.06052076002814921,0.08466135458167331,0.004181184668989531,0.060777385159010607,0.06309611151870873,0.06309611151870873,0.06309611151870873,0.0855721393034826
24-Jul-2009 18:13:00,24-Jul-2009 18:13:59,leaveHouse,0.7593880389429764,0.04657727593507415,0.04821037253469691,0.0856573705179283,0.04707560627674752,0.04727793696275077,0.04903417533432398,0.04647887323943663,0.04628330995792426,0.05997210599721076,0.047826086956521796,0.049410029498525014,0.0007007708479327235,0.046511627906976744,0.06113843991567112,0.046025104602510455,0.047788873038516345,0.04959289415247959,0.06415929203539823,0.06635802469135804,0.04974016332590937,0.062146892655367235,0.046025104602510566,0.06214285714285715,0.06473214285714286,0.06807511737089203,0.07078925956061839,0.07538994800693241,0.07916287534121928,0.0835734870317003,0.08796764408493428,0.08886618998978553,0.08886618998978553,0.08886618998978553,0.0650710545998504,0.08886618998978553,0.06993569131832798,0.08886618998978553,0.06580937972768534,0.06531531531531531,0.035413153456998324,0.038188277087033755,0.06387665198237885,0.0630891950688905,0.06444444444444446,0.06425406203840472,0.061310782241014807,0.06122448979591839,0.0856573705179283,0.0048780487804877875,0.06148409893992933,0.06382978723404253,0.06382978723404253,0.06382978723404253,0.08656716417910448
24-Jul-2009 18:15:00,24-Jul-2009 18:15:59,leaveHouse,0.760778859527121,0.0479887085391673,0.04967129291453621,0.08764940239043824,0.04850213980028532,0.048710601719197756,0.05052005943536409,0.04788732394366198,0.04768583450210378,0.061366806136680774,0.04927536231884063,0.05088495575221232,0.001401541695865447,0.04792107117688513,0.06254392129304287,0.047419804741980466,0.04921540656205415,0.051073279052553607,0.06563421828908554,0.06790123456790124,0.05122494432071263,0.06403013182674198,0.04741980474198058,0.06357142857142857,0.0662202380952381,0.06964006259780908,0.07241659886086249,0.07712305025996534,0.08098271155595996,0.08549471661863593,0.08998988877654196,0.09090909090909094,0.09090909090909094,0.09090909090909094,0.06656694091249063,0.09090909090909094,0.07154340836012861,0.09090909090909094,0.06732223903177005,0.06681681681681681,0.03709949409780776,0.039964476021314393,0.06534508076358296,0.06453952139231327,0.06592592592592593,0.0657311669128508,0.06272022551092318,0.06263194933145673,0.08764940239043824,0.006271777003484298,0.06289752650176678,0.06529713866471018,0.06529713866471018,0.06529713866471018,0.08855721393034827
24-Jul-2009 18:17:00,24-Jul-2009 18:17:59,leaveHouse,0.7621696801112656,0.04940014114326045,0.0511322132943755,0.0896414342629482,0.049928673323823114,0.05014326647564474,0.052005943536404205,0.04929577464788732,0.0490883590462833,0.06276150627615078,0.05072463768115947,0.05235988200589964,0.001401541695865447,0.04933051444679351,0.0639494026704146,0.04881450488145048,0.05064194008559195,0.052553663952627616,0.06710914454277286,0.06944444444444445,0.05270972531551589,0.06591337099811674,0.04881450488145059,0.065,0.06770833333333331,0.07120500782472614,0.07404393816110658,0.07885615251299827,0.08280254777070062,0.08741594620557155,0.09201213346814964,0.09295199182839635,0.09295199182839635,0.09295199182839635,0.06806282722513086,0.09295199182839635,0.07315112540192925,0.09295199182839635,0.06883509833585477,0.0683183183183183,0.03878583473861719,0.041740674955595025,0.06681350954478707,0.06598984771573603,0.0674074074074074,0.06720827178729688,0.06412966878083157,0.06403940886699508,0.0896414342629482,0.0076655052264808085,0.06431095406360424,0.06676449009537783,0.06676449009537783,0.06676449009537783,0.09054726368159204
24-Jul-2009 18:19:00,24-Jul-2009 18:19:59,leaveHouse,0.7635605006954103,0.050811573747353594,0.052593133674214795,0.09163346613545816,0.05135520684736091,0.051575931232091726,0.05349182763744432,0.05070422535211267,0.05049088359046282,0.06415620641562078,0.05217391304347831,0.05383480825958695,0.001401541695865447,0.05073995771670189,0.06535488404778635,0.05020920502092048,0.052068473609129744,0.05403404885270163,0.06858407079646017,0.07098765432098765,0.054194506310319156,0.06779661016949151,0.05020920502092059,0.06642857142857142,0.06919642857142855,0.07276995305164319,0.07567127746135068,0.08058925476603118,0.0846223839854413,0.08933717579250719,0.09403437815975732,0.09499489274770175,0.09499489274770175,0.09499489274770175,0.0695587135377711,0.09499489274770175,0.07475884244372989,0.09499489274770175,0.07034795763993949,0.0698198198198198,0.040472175379426635,0.04351687388987566,0.06828193832599118,0.06744017403915879,0.06888888888888889,0.06868537666174296,0.06553911205073995,0.06544686840253343,0.09163346613545816,0.00905923344947732,0.06572438162544168,0.06823184152604546,0.06823184152604546,0.06823184152604546,0.0925373134328358
24-Jul-2009 18:20:00,24-Jul-2009 18:20:59,leaveHouse,0.7642559109874826,0.05151729004940017,0.05332359386413444,0.09262948207171312,0.05206847360912981,0.05229226361031522,0.054234769687964375,0.051408450704225346,0.05119214586255258,0.06485355648535579,0.05289855072463772,0.0545722713864306,0.0007007708479327235,0.05144467935165608,0.06605762473647223,0.05090655509065549,0.05278174037089864,0.05477424130273864,0.06932153392330383,0.07175925925925924,0.054936896807720785,0.06873822975517889,0.0509065550906556,0.06714285714285713,0.06994047619047616,0.07355242566510171,0.07648494711147272,0.08145580589254764,0.08553230209281162,0.09029779058597501,0.09504550050556115,0.09601634320735446,0.09601634320735446,0.09601634320735446,0.07030665669409122,0.09601634320735446,0.0755627009646302,0.09601634320735446,0.07110438729198185,0.07057057057057055,0.041315345699831356,0.04440497335701597,0.06901615271659323,0.06816533720087017,0.06962962962962962,0.069423929098966,0.06624383368569414,0.06615059817030261,0.09262948207171312,0.009756097560975575,0.06643109540636041,0.06896551724137928,0.06896551724137928,0.06896551724137928,0.0935323383084577
